id	en	id_text
877	Just like other young people, I had a lot of plans and dreams	Seperti anak muda lainnya, saya punya banyak rencana dan impian
878	I want to ask you all to consider for a second the very simple fact that, by far, most of what we know about the universe comes to us from light	Saya ingin Anda semua berpikir sebentar mengenai fakta yang sangat sederhana yang, sejauh ini, sebagian besar dari hal yang kita ketahui tentang alam semesta kita peroleh dari cahaya
879	So we're able to pull in the next generation in a totally new way	Jadi kami dapat mendorong generasi berikutnya dengan cara yang baru
880	All the stereotypes that the regime was trying to put on us through their so-called propaganda, or mainstream media, are proven wrong	Semua stereotip yang ditempatkan pada kita oleh rezim tersebut melalui apa yang disebut propaganda mereka, atau media utama, terbukti salah
881	But there's also a scientific reason that drove this project, which was to use this natural longitudinal data to understand the process of how a child learns language -- that child being my son	Namun ada juga alasan ilmiah yang mendorong proyek ini, untuk menggunakan data longitudinal natural ini untuk memahami proses bagaimana seorang anak mempelajari bahasa -- anak itu adalah anakku
882	There's a waste of time; there's a waste of space; there's a waste of energy; and there's a waste of waste	Ada membuang waktu, membuang tempat, membuang energi dan membuang sampah itu sendiri
883	In short, there was a lot of water and there weren't very many people	Singkatnya, dulu ada banyak air dan hanya sedikit orang
884	In front of Facebook, they brought the camels in Tahrir Square	Di hadapan Facebook, mereka membawa unta-unta di Tahrir Square
885	So some of our character, maybe we will come with a strong Soviet background of training	Jadi beberapa sifat kami mungkin kami memiliki latar belakang Soviet yang kuat
886	Now, when the mystic part of me jabbers on and on like this, the warrior rolls her eyes	Kini saat bagian mistis dari saya terus mengoceh seperti ini, si prajurit memutar matanya
887	So in a traditional model, most of the teacher's time is spent doing lectures and grading and whatnot	Jadi di model tradisional, waktu guru habis untuk mengajar dan memberi nilai dan sebagainya
888	This was what China looked like with the victory of the Qin Dynasty in 221 B.C. at the end of the warring-state period -- the birth of modern China	Ini Cina saat kemenangan Dinasti Qin tahun 221 SM di akhir periode negara berperang -- lahirnya Cina modern
889	"I then read him a chapter of Roald Dahl's ""James and the Giant Peach"	"Lalu saya membacakan satu bab dari buku Roald Dahl, ""James dan Persik Raksasa"
890	Screening the average young woman with an MRI is kind of like driving to the grocery store in a Hummer	Pemeriksaan rata-rata wanita muda dengan MRI seperti mengendarai Hummer menuju toko grosir
891	It turns out it's really hard to learn this or understand this from watching people because when we interact we do all of these cues automatically	Ternyata itu benar-benar sulit untuk mempelajari atau memahami dari memperhatikan orang karena saat kita berinteraksi kita membuat semua isyarat ini dengan otomatis
892	The other thing we do is we make everything that's uncertain certain	Hal lain yang kita lakukan adalah kita bikin segala hal yang tidak pasti jadi pasti
893	But I know she will anyway, so instead I'll always keep an extra supply of chocolate and rain boots nearby, because there is no heartbreak that chocolate can't fix	Tapi aku tahu Ia akan melakukannya jadi ku selalu siap persediaan ekstra coklat dan sepatu boot didekatmu, karena tak ada patah hati yang tak bisa disembuhkan coklat
894	But we take the severe ones, and we reschedule the other ones the next day	Kami mengutamakan yang parah dahulu dan menjadwalkan ulang yang lain keesokan harinya
895	The Pine Ridge Reservation, the subject of today's slide show, is located about 75 miles southeast of the Black Hills in South Dakota	Tempat Perlindungan Pine Ridge, subjek dari slide presentasi hari ini berlokasi sekitar 75 mil ke tenggara dari Black Hill di South Dakota
896	In a lot of food items that we have -- I have only two items here on the slide -- pink cookies or surimi sticks or, if you like, Campari -- a lot of our food products that are of a red color are dyed with a natural dye	dengan banyak jenis makanan yang kita punya. Saya hanya punya dua jenis makanan dalam presentasi ini -- kue kering berwarna pink atau stik surimi atau, bila Anda suka, Campari. Banyak produk makanan kita yang berwarna merah diwarnai dengan pewarna alami
897	So to say that the public education system in Bertie County is struggling would be a huge understatement	Jadi dengan mengatakan bahwa sistem pendidikan umum di Bertie County tengah berjuang sebenarnya sangat menyepelekan fakta yang sebenarnya
898	Here's our living room, the baby bedroom, kitchen, dining room and the rest of the house	Ini adalah ruang keluarga kami, ruang kamar bayi, dapur, ruang makan dan keseluruhan rumah
899	I always loved political cartoons, so why don't I do something with the content of my cartoons to make people think about the stupid rules that we're following as well as laugh	Saya selalu suka dengan kartun politik jadi mengapa saya tidak melakukan sesuatu dengan isi kartun saya untuk membuat orang berpikir tentang peraturan bodoh yang kita ikuti dan juga tertawa
900	So I'm looking optimistically at our opportunities for creating a true, blue perspective for this beautiful planet	Jadi saya merasa optimis pada kesempatan kita untuk membuat pola pikir yang ramah terhadap lautan untuk planet indah ini
901	Some of them are very, very large companies	Beberapa dari mereka adalah perusahaan-perusahaan yang sangat, sangat besar
902	And we were elated when they took a chance on a team of completely unknown investigators and funded us to study 1,000 women with dense breasts, comparing a screening mammogram to an MBI	Dan kami sangat gembira saat mereka memilih kelompok peneliti yang benar-benar tidak dikenal dan mendanai kami untuk mempelajari 1.000 wanita dengan payudara yang padat, membandingkan pencitraan mamogram dan MBI
903	This big ship here was the one sailed in by Zheng He in the early 15th century on his great voyages around the South China Sea, the East China Sea and across the Indian Ocean to East Africa	Kapal besar ini adalah salah satu yang digunakan oleh Zheng He pada awal abad ke-15 dalam perjalanan besarnya mengelilingi Laut Cina Selatan, Laut Cina Timur dan mengarungi Samudera HIndia ke Afrika Timur
904	Everybody knows, you should absolutely not work with your spouse	Semua orang tahu, Anda sebaiknya tidak bekerja bersama pasangan Anda
905	One kilogram of grasshoppers has the same amount of calories as 10 hot dogs, or six Big Macs	Satu kilogram belalang mengandung kalori yang sama dengan 10 hot dog, atau 6 Big Mac
906	More and more rules to protect us against an indifferent, uncaring set of institutions we have to deal with	Semakin banyak aturan guna melindungi kita dari berbagai macam institusi yang tak memiliki kepedulian yang harus kita hadapi
907	And if they judge how much they're going to get paid on your capital that they've invested, based on the short-term returns, you're going to get short-term decisions	Dan jika mereka menilai berapa banyak mereka akan mendapatkan gaji menurut modal yang telah mereka investasikan, berdasarkan hasil jangka pendek, maka anda akan mendapatkan pilihan jangka pendek pula
908	Three compost bins -- go through about 70 kilos of raw vegetable waste a week -- really good, makes fantastic compost	Tiga tempat kompos yang mengolah sekitar 70 kilogram sampah sayuran mentah per minggu -- benar-benar bagus dan menghasilkan kompos yang luar biasa
909	The left and the right halves of the chamber are filled with two different odors, and a security camera watches as the flies pace up and down between them	Bagian kanan dan kiri dari ruangan ini diisi oleh dua bebauan berbeda dan sebuah kamera keamanan memantau saat lalat terbang turun naik di antara ruangan ini
910	"When I go to an academic cocktail party and there are all the professors around, they ask me what field I'm in and I say, ""philosophy"" -- their eyes glaze over"	"Ketika saya pergi ke pesta koktil akademis dan di sana penuh dengan profesor, mereka bertanya saya ada di bidang apa lalu saya berkata, ""filsafat"" -- mata mereka berbinar"
911	In response, three tribes led by the Lakota chief Red Cloud attacked and defeated the US army, many times over	Akibatnya, 3 suku yang dipimpin oleh kepala suku Lakota Red Cloud menyerang dan mengalahkan tentara Amerika Serikat berkali-kali. Saya ingin mengulangi lagi
912	This is the main method that I use. This is functional MRI	Ini adalah metode utama yang saya gunakan. Ini disebut fMRI
913	We just need you to be authentic and real and say	"Kami cuma mau anda jujur dan tulus untuk bilang, ""Kami minta maaf"
914	I wonder whether what I said to Admiral Yonai the other day has already been conveyed to Tojo	Saya ingin tahu apakah yang telah aku katakan kepada Laksamana Yonai sebelumnya sudah disampaikan kepada Tojo
915	There are now five Ave Maria Mutual Funds	Saat ini terdapat lima Ave Maria Mutual Funds
916	"Shooting the ""D"" ship will send players to DJ mode, an open-ended music video game"	"Menembak kapal ""D"" akan mengirim pemain ke DJ mode, sebuah open-ended music video game"
917	"Any threat of war Clovis could make would only be effective if they were neighbors; ""it is nowhere written that Syagrius was handed over in 486 or 487"	"Setiap ancaman perang yang bisa dilakukan Clovis hanya akan efektif jika mereka tetangga; ""Tidak ada tempat yang ditulis bahwa Syagrius diserahkan pada 486 atau 487"
918	Sejak SMP, Jokowi sudah dikenal pendiam tapi pintar	Sejak SMP, Jokowi sudah dikenal pendiam tetapi pintar
919	The Dutch Tour organisation got a better sponsor (ENECO Energie	Organisasi Tur Belanda mendapatkan sponsor yang lebih baik (ENECO Energie
920	In reality, she's a Murakumo Unit known as Mu-12	Pada kenyataannya, dia Unit Murakumo dikenal sebagai Mu-12
921	Tom Booth-Amos will make his full season debut with CIP Green Power	Tom Booth-Amos akan melakukan debut musim penuh dengan CIP Green Power
922	The site was briefly investigated by Don and Prudence Rice in 1980	Situs ini sempat diselidiki oleh Don dan Prudence Rice pada tahun 1980
923	Chemical Abstracts (CA) began as a volunteer effort and developed from there	Chemical Abstracts (CA) dimulai sebagai upaya relawan dan dikembangkan dari sana
924	In the days following the shooting, other witnesses, including other journalists, offered some confirmation, he said	Berhari-hari setelah penembakan tersebut, saksi mata lainnya, termasuk jurnalis lainnya, menawarkan beberapa konfirmasi, katanya
925	Pelletier's article ran on January 29 as soon as he knew the hostages had left Iran	Artikel Pelletier langsung diterbitkan pada 29 Januari setelah ia tahu para sandera telah meninggalkan Iran
926	However, none had been started when he died in 1992	Namun, tidak ada yang dimulai ketika ia meninggal pada 1992
927	Martosudjito, SJ on May 9, 2004 and finished a year later	Martosudjito, SJ pada tanggal 9 Mei 2004 dan selesai setahun kemudian
928	The Daily Beast. ...Russia sold hundreds of tanks to Armenia’s long time enemy, Azerbaijan	The Daily Beast (dalam bahasa bahasa Inggris). ...Russia sold hundreds of tanks to Armenia’s long time enemy, Azerbaijan
929	Turkey may have been the launch customer for the Harop in 2005	Turki mungkin telah menjadi pelanggan peluncuran untuk Harop pada tahun 2005
930	It is near Solis Mataojo town with all the essential services	Hal ini dekat Solis Mataojo kota dengan semua layanan penting
931	"Sir Walter Raleigh called her ""a lady whom time had surprised"	"Sir Walter Raleigh menyebutnya ""seorang perempuan yang dikejutkan oleh waktu"
932	This may be because Ferb does most of the building	Ini mungkin karena Ferb melakukan sebagian besar bangunan
933	Another goal was probably to secure the remaining Ezzonen rights	Tujuan lain mungkin adalah untuk mengamankan hak Ezzonen yang tersisa
934	By 13 April they had driven the enemy from two main positions and by 18 April the enemy seemed to have disappeared	Pada April 13 mereka telah mendorong musuh dari dua posisi utama dan pada 18 April musuh tampaknya telah menghilang
935	Oligarchy' may be a more accurate choice: rule by the elite	Oligarki' mungkin suatu pilihan yang lebih tepat: pemerintahan oleh elite
936	Twenty-two years later, Royal is kicked out of the hotel where he has been living	Dua puluh dua tahun kemudian, Royal ditendang keluar dari hotel tempat ia tinggal
937	"He also rejected the complaints of ""traditionalists"", as 1"	"Ia juga menolak keluhan dari ""tradisionalis"", sebagaimana 1"
938	God intends for you ease, and He does not want to make things difficult for you	Allah memberikan kamu kemudahan dan tidak menginginkan kesusahan bagimu
939	In the Kingdom of Yugoslavia there were doubts about their participation at first	Di Yugoslavia ada keraguan tentang partisipasi mereka pada awalnya
940	Colgate announced the product would not be sold outside of Asia	Colgate mengumumkan bahwa produk tersebut tidak akan dijual di luar Asia
941	York had also been named as the second city in earlier centuries	York juga dinobatkan sebagai kota kedua pada abad-abad sebelumnya
942	Approximately 7.3% of Busan's population is in Geumjeong-gu	Sekitar 7,3% dari populasi Busan berada di Geumjeong-gu
943	First investment in telecoms with the purchase of a 50% interest in Pacific Link, Hong Kong	Investasi pertama di telekomunikasi dengan pembelian 50% di Pacific Link, Hong Kong
944	Konkona plays Maya Roy, one of the six contestants who will represent New India in front of the President	Konkona memerankan Maya Roy, salah satu dari enam kontestan yang akan mewakili India Baru di depan Presiden tersebut
945	However, the Home Ministry gave them the green light in June 2008	Namun, Kementerian Dalam Negeri memberi mereka lampu hijau pada bulan Juni 2008
946	Jungle Entertainment remains their label but they will produce and direct all their live shows under the new company	Jungle Entertainment tetap menjadi label mereka tetapi mereka akan memproduksi dan mengarahkan semua pertunjukan langsung mereka di bawah perusahaan baru
947	But the couple does not have kids, which always bothers Siva	Tetapi pasangan tersebut tidak memiliki anak-anak, yang selalu mengganggu Siva
948	After the show, more than 1,000 teenagers tried to gang into Presley's room at the auditorium	Setelah acara tersebut, lebih dari 1,000 remaja berusaha untuk memasuki kamar Presley di auditorium
949	The city of Orenburg for example had no rain for over 100 days	Kota Orenburg contohnya tidak hujan selama lebih dari 100 hari
950	During that time, Portillo shot and killed two students	Selama waktu itu, Portillo menembak dan membunuh dua mahasiswa
951	At the time of Shi's death, Jing had just lost his wife	Pada saat kematian Shi, Jing baru saja kehilangan istrinya
952	Let's go see what we can do to work on ourselves	Mari kita pergi melihat apa yang bisa kita lakukan untuk bekerja pada diri kita sendiri
953	It was formed in 1954 from five organizations representing writers, including the Screen Writers Guild	Ini dibentuk pada 1954 dari lima organisasi yang mewakili para penulis, termasuk Screen Writers Guild
954	By 21:00, the special forces units arrived in Bangkok	Pukul 21.00, satuan-satuan Pasukan Khusus tiba di Bangkok
955	Indonesian business sees Zimbabwe as a potential new market in Africa	Indonesian memandang Zimbabwe sebagai pasar baru potensial di Afrika
956	When Candace and her mother leave the supermarket, two future Candaces can be seen in the parking lot	Saat Candace dan ibunya meninggalkan supermarket, dua Candace masa depan bisa dilihat di tempat parkir
957	Monier Williams also stated that his aims were practical rather than speculative	Monier Williams juga menyatakan bahwa tujuannya lebih bersifat praktis daripada spekulatif
958	Cerita di Balik Foto Proklamasi Kemerdekaan Indonesia yang Terkenal Ini	Cerita di Balik Foto Proklamasi Kemerdekaan Indonesia yang Terkenal Ini
959	As part of the agreement, Israel assisted in establishing a modern medical center in Amman	Sebagai bagian dari perjanjian tersebut, Israel memutuskan untuk mendirikan sebuah pusat pengobatan modern di Amman
960	Later that month, Hideki Mutoh was announced as his replacement in the 27 car	Kemudian bulan itu, Hideki Mutoh diumumkan sebagai penggantinya di 27 mobil
961	2 #3, continuing as though writer Chris Claremont had never left writing the series	2 #3, terus berlanjut seolah-olah penulis Chris Claremont tidak pernah ketinggalan menulis serial ini
962	Within five minutes, a Marine machine gun section led by Sergeant John Basilone killed almost every member of the 9th Company	Dalam waktu lima menit, sebuah seksi senapan mesin Marinir dipimpin oleh Sersan John Basilone menewaskan hampir semua anggota Kompi ke-9
963	According to the Cornell News press release of November 12, 1999, the real purpose of the message was not to make contact but to demonstrate the capabilities of newly installed equipment	Menurut siaran pers Cornell News tanggal 12 November 1999, tujuan sebenarnya dari pesan itu untuk tidak membuat kontak, tetapi untuk menunjukkan kemampuan peralatan yang baru diinstal
964	Oliver and Alice returned to the chicken ranch in Santa Cruz	Oliver dan Alice kembali ke peternakan ayam di Santa Cruz
965	Is this the line they have created by aggression since the beginning of September	Apakah ini garis yang mereka ciptakan melalui agresi sejak awal September
966	He had Parkinson's disease for 22 years (diagnosed when he was Ambassador to India	Ia berjuang melawan penyakit Parkinson selama 22 tahun (didiagnosa saat ia menjadi Duta Besar untuk India
967	Whoever wins today, I think both of them are winners	Siapapun yang menang hari ini, saya pikir keduanya adalah pemenang
968	Who is going to buy a 14-year-old's R&B album	Siapa yang akan membeli album R&B anak berumur 14 tahun
969	For if men had not called me God, I should have seen God here as he will be seen in paradise, and should have been safe not to fear the day of judgment	Karena bila manusia tidak menyebut aku Allah, aku tentu akan melihat Allah di sini sebagaimana Ia tampak kelak di firdaus, dan aku akan selamat dan tidak takut akan hari penghakiman
970	Keanekaragaman dan potensi flora di Cagar Alam Muara Kendawangan, Kalimantan Barat	Keanekaragaman dan potensi flora di Cagar Alam Muara Kendawangan, Kalimantan Barat
971	You can say the same thing for Prince or The Police	Kau bisa mengatakan hal yang sama untuk Prince atau The Police
972	The next governor is said to have undertaken eighteen campaigns	Gubernur berikutnya dikatakan telah melakukan delapan belas kampanye
973	Many French and Canadian companies have participated in the show's production over the years; TF1 has always been involved	Beberapa perusahaan Prancis dan Kanada ikut serta dalam produksi acara tersebut sepanjang bertahun-tahun; TF1 selalu terlibat
974	Like his predecessors, Gallus did not have an easy reign	Seperti pendahulunya, Gallus tidak memiliki pemerintahan yang mudah
975	It measures the densities of carbon dioxide and methane from 56,000 locations on the Earth's atmosphere	Mengukur kepadatan karbon dioksida dan metana dari 56.000 lokasi di atmosfer bumi
976	In some sectors, the CFO is also responsible for analysis of data	Dalam beberapa sektor CFO juga bertanggung jawab untuk analisis data
977	He also starred in The Bad News Bears in Breaking Training and The Bad News Bears Go to Japan	Dia juga tampil dalam The Bad News Bears in Breaking Training dan The Bad News Bears Go to Japan
978	Besides their wives, they also had a number of concubines in their harem, who produced children	Disamping para istri mereka, mereka juga memiliki sejumlah selir di harem mereka, yang menghasilkan anak-anak
979	She is mentioned as his wife in the Story of Sinuhe	Ia disebut-sebut sebagai istrinya di dalam Kisah Sinuhe
980	Amiens : Moussa Marega file en Tunisie (in French	Amiens : Moussa Marega file en Tunisie (dalam bahasa French
981	Among his first acts was the creation of nine French cardinals	Di antara tindakan-tindakan awalnya adalah pengangkatan sembilan kardinal Prancis
982	There are two types of exception to the rule about words having only one sign	Ada dua jenis pengecualian untuk aturan tentang kata-kata hanya memiliki satu tanda
983	Prometheus is also launched, but to destroy Dyna, not assist him	Prometheus juga diluncurkan, tapi untuk menghancurkan Dyna, bukan membantunya
984	As a result, 30,000 men of the class of 1939 were retained to fill the quota	Akibatnya, 30.000 orang dari kelas tahun 1939 dipertahankan untuk mengisi kuota
985	Who among you will support me in carrying out this momentous duty	Siapakah di antara Kalian yang akan mendukungku dalam melaksanakan tugas penting ini
986	Around that time fewer than 200 Japanese women and children previously in Germany returned to Japan by ship	Pada sekitaran itu, kurang dari 200 wanita dan anak-anak Jepang yang sebelumnya berada di Jerman pulang ke Jepang menggunakan kapal
987	A RAF order for 50 aircraft, made in 1967, was cancelled a year later	Perintah RAF untuk 50 pesawat, yang dibuat pada tahun 1967, dibatalkan setahun kemudian
988	This minor victory would soon be overshadowed by a serious defeat at Gaza	Kemenangan kecil ini segera dibayangi oleh kekalahan serius di Gaza
989	He was one of those smart people around us at the beginning, who were more experienced	Dia adalah salah satu dari orang-orang pintar di sekitar kita di awal, yang lebih berpengalaman
990	He was the son of a Brahmin, but had a long history of theft	Ia adalah putra seorang Brahmana, namun memiliki sejarah pencurian yang panjang
991	After being released from prison, Mardiman is unable to find honest employment	Setelah dibebaskan dari penjara, Mardiman tidak mampu menemukan pekerjaan yang jujur
992	Like other focaccie, focaccia al rosmarino is sometimes considered to be a kind of pizza, though they are generally distinguished in Italy	Seperti focaccia lainnya, focaccia al rosmarino kadang-kadang dianggap sebagai jenis pizza, meskipun mereka umumnya dibedakan di Italia
993	This was “in response to suggestions from the public to make it easier to distinguish from the 1000-peso bank note	"Ini adalah ""dalam menanggapi saran dari masyarakat untuk membuatnya lebih mudah untuk membedakan dari catatan bank 1000-peso"
994	Returning to Germany, he set out to create peace	Kembali ke Jerman, ia berangkat untuk menciptakan perdamaian
995	Hubo un borramiento del pasado (interview with historian Mark Healey	Hubo un borramiento del pasado (wawancara dengan sejarawan Mark Healey
996	"In ""Rivista Aeuronautica"" in July 1928, he wrote that he believed that 300 tons of bombs over the most important cities would end a war in less than a month"	"Dalam ""Rivista Aeuronautica"" pada bulan Juli 1928 ia menulis bahwa ia dipercaya tentang 300 ton bom di atas kota-kota yang paling penting akan mengakhiri perang dalam waktu kurang dari sebulan"
997	It was not found again until accidentally rediscovered by LINEAR in 2001	Itu tidak ditemukan lagi sampai tidak sengaja ditemukan kembali oleh LINEAR pada tahun 2001
998	"In 1815 one in four deaths in England was due to ""consumption"	"Pada 1815, satu di antara empat kematian di Inggris disebabkan oleh ""konsumsi"
999	The Japanese government has not apologized officially and many Japanese cabinet members have also not made apologies	Pemerintah Jepang belum meminta maaf secara resmi dan banyak anggota kabinet Jepang juga tidak meminta maaf
1000	All six of us are really unique, and we wanted to prevent ourselves from being too different, because we wanted a ‘team’ image on stage	Semua enam dari kita yang benar-benar unik, dan kami ingin mencegah diri kita dari terlalu berbeda, karena kami ingin 'tim' gambar di atas panggung
1001	Beacon was launched on November 6, 2007 with 44 partner websites	Beacon diluncurkan pada 6 November 2007 dengan 44 situs web rekanan
1002	On 16 January, the Panamanian Government welcomed the decision	Pada 16 Januari, Pemerintah Panama menyambut keputusan ini
1003	He has won 1 Oscar for The Curious Case of Benjamin Button along with 3 other nominations	Ia memenangkan 1 Oscar untuk The Curious Case of Benjamin Button bersama dengan 3 nominasi lainnya
1004	Finally, if Japan entered the war, military strategy in the Far East would be defensive	Akhirnya, jika Jepang memasuki perang, strategi militer di Timur Jauh akan menjadi defensif
1005	Before he can, though, Black Adam sets off an explosion that kills Barry, Hal, and other heroes	Sebelum dia bisa, Black Adam memicu ledakan yang membunuh Barry, Hal, dan pahlawan lainnya
1006	Official results BBC: EU apathy reigns in Luxembourg 29 October 2004	Hasil resmi BBC: EU apathy reigns in Luxembourg 29 Oktober 2004
1007	I still have the same beliefs and same views, but I'm more open to everything	Saya masih memiliki keyakinan dan pandangan yang sama, tapi saya lebih terbuka terhadap segalanya
1008	In one-dimensional space, there is one crystal system	Dalam ruang satu dimensi, ada satu sistem kristal
1009	It's like the great American wound: the death of Bambi's mother	Itu seperti luka besar Amerika: kematian ibu Bambi
1010	The slogan for 1983 Civic was We Make It Simple	Slogan untuk Civic 1983 adalah We Make It Simple
1011	"Dafoe said in 2010, ""We were having lunch and I said: 'Do you want to get married tomorrow"	"Dafoe mengatakan pada tahun 2010, ""Kami sedang makan siang dan aku berkata: 'Apakah Anda ingin menikah besok"
1012	Sejarah Pemilu: Maklumat Hatta Nomor X Tahun 1945	Sejarah Pemilu: Maklumat Hatta Nomor X Tahun 1945
1013	Pecci was first destined for Spoleto, a province of 100,000	Pecci pertama kali ditakdirkan untuk Spoleto, sebuah provinsi seluas 100.000 orang
1014	Never Had the Like Occurred': Egypt's View of Its Past	Never Had the Like Occurred': Egypt's View of Its Past (dalam bahasa Inggris
1015	Tidak ada tentara, tidak ada police, tidak ada pegawai	Tidak ada tentara, tidak ada polisi, tidak ada pegawai
1016	As of April 2013, 323 issues and 11 annuals have been published	Pada bulan April 2013, 323 isu dan 11 annuals telah dipublikasikan
1017	Much of the historical research was done by Russell's third wife Patricia	Sebagian besar penelitian sejarah dilakukan oleh istri ketiga Russell, Patricia
1018	There are at least twelve distinct hypotheses as to how and why bipedalism evolved in humans, and also some debate as to when	Paling kurang ada sekitar dua-belas hipotesis yang berbeda tentang bagaimana dan kenapa bipedalisme berevolusi pada manusia, dan juga beberapa debat mengenai waktunya
1019	All Media Guide (published by The New York Times	All Media Guide (diterbitkan oleh The New York Times
1020	I'll Hold You in My Heart (Till I Can Hold You in My Arms) is a 1947 song by Eddy Arnold	I'll Hold You in My Heart (Till I Can Hold You in My Arms) adalah sebuah lagu tahun 1947 karya Eddy Arnold
1021	Kali Pesanggrahan Meluap, Ratusan Rumah di Pondok Pinang Kebanjiran	Kali Pesanggrahan Meluap, Ratusan Rumah di Pondok Pinang Kebanjiran
1022	August 20: Oyori and his men arrives at Seta	20 Agustus: Oyori dan anak buahnya tiba di Seta
1023	Wong also proposed several bills relating to national security	Wong juga mengusulkan beberapa tagihan yang berkaitan dengan keamanan nasional
1024	The Irish were also forced to forfeit one of their wins, their only official loss that season	The Irish juga dipaksa untuk mengorbankan 1 kemenangan mereka, satu-satunya kekalahan resmi mereka musim itu
1025	Chun was quickly promoted to major in 1962, while continuing to make powerful friends and acquaintances	Chun segera dipromosikan menjadi Mayor pada tahun 1962, sambil terus membuat teman-teman dan kenalan yang kuat
1026	However, Eun-min's lie does not last long when they meet again as private tutor and student	Namun kebohongan Eun-min tidak berlangsung lama ketika mereka bertemu kembali sebagai guru pribadi dan pelajar
1027	Even so, the park still attracted 1,044,994 visitors in 2015	Meski begitu, taman ini tetap menarik 1.044.994 pengunjung pada tahun 2015
1028	He is also said to have created 17 bureaucratic rank levels	Ia juga diceritakan membuat 17 tingkatan ranking birokratik
1029	Allen also becomes a good friend with Green Lantern (Hal Jordan), which would later be the subject of the limited series Flash and Green Lantern: The Brave and the Bold	Allen juga menjadi teman baik dengan Green Lantern (Hal Jordan), yang nantinya akan menjadi subjek seri terbatas Flash and Green Lantern: The Brave and the Bold
1030	While I am a hundred percent for ballet technique, I use only what I can adapt to my own use	Walaupun aku seratus persen pendukung teknik balet, aku hanya memakai apa yang aku dapat adaptasi untuk digunakan sendiri
1031	Because of this, the prize can be awarded in a broader range of fields	Karena itu, penghargaan tersebut dapat diberikan dalam bidang yang lebih luas
1032	Some of the members have a long history of service (with the oldest being founded nearly 200 years ago), while other members are still very new	Beberapa anggota memiliki sejarah panjang pelayanan (yang tertua didirikan hampir 200 tahun yang lalu), sementara anggota lain masih sangat baru
1033	This is that which profiteth you, could ye but comprehend it	Dan berpuasa itu bermanfaat untuk kalian sekiranya kalian mengetahui
1034	The average state in Brazil has 214 municipalities	Negara bagian di Brazil rata-rata memiliki 214 munisipalitas
1035	To their benefactor they are grateful, to their enemies relentless	Pada saat demikian orang tersebut akan meremehkan nikmat yang ada pada dirinya sehingga dia tidak mau mensyukuri nikmat tersebut
1036	Regardless the real business expectation was, the significance of the F26 design lies in its early appearance	Apapun harapan bisnis yang nyata adalah, pentingnya desain F26 terletak pada penampilan awal
1037	D) How do we get there from here?, and (E) What is changing in the future external environment, that we need to take into account	D) Bagaimana kita mencapai ke sana dari sini?, dan (E) Apa yang berubah pada lingkungan luar masa mendatang, yang harus kita pertimbangkan
1038	It provides nuclear fuels to 20 nuclear power plants in South Korea	Perusahaan ini menyediakan bahan bakar nuklir untuk 20 pembangkit listrik tenaga nuklir di Korea Selatan
1039	None of the older officers' sons can be compared to him	Tidak satu pun dari putra perwira yang lebih tua dapat dibandingkan dengannya
1040	Section 295A has, nevertheless, been used a number of times to prevent free and honest discussion on religious issues and remains a threat to freedom of expression	Ayat 295A telah digunakan berkali-kali untuk mencegah diskusi bebas dan jujur tentang isu agama dan masih menjadi ancaman kebebasan berekspresi
1041	Knowledge of Finnish is also essential in business and is usually a basic requirement in the employment market	Pengetahuan mengenai bahasa Finlandia penting dalam bisnis dan biasanya menjadi persyaratan dasar di pasar kerja
1042	The Huston family won three Oscars that evening	Keluarga Huston memenangkan tiga Oscar pada sore tersebut
1043	Novel 'Harmoni Dalam Tanda Tanya' Jawaban atas Pertanyaan Penonton	Novel 'Harmoni Dalam Tanda Tanya' Jawaban atas Pertanyaan Penonton
1044	However, these refrigerants still have global warming potentials thousands of times greater than CO2	Namun, refrigeran ini masih memiliki potensi pemanasan global ribuan kali lebih besar daripada CO2
1045	On 31 August, a team from NASA in the United States arrived in Chile to provide assistance	Tanggal 31 Agustus, satu tim dari NASA di Amerika Serikat tiba di Chili untuk memberi bantuan
1046	I fell in love with her the first second I saw her	Aku jatuh cinta dengannya di detik pertama aku melihatnya
1047	In 1986, he mentioned on Spanish television that he would be glad to see her in person	Pada tahun 1986, ia menyebut di televisi Spanyol bahwa ia akan sangat senang bertemu dengannya secara langsung
1048	It is then that the businessman realises that he is in love with Pushpa	Saat itulah usahawan itu sadar dia jatuh cinta dengan Pushpa
1049	I never sought out acting, but I always practiced my autograph because I love pens	Aku tidak pernah mencari akting, tetapi aku selalu melatih tanda tanganku karena aku cinta pulpen
1050	"This gained him the nickname la Bestia (""the Beast"") from the Argentine media"	"Ia dijuluki la Bestia (""Beast"") dari media Argentina"
1051	The opposite, group velocities exceeding c, has also been shown in experiment	Sebaliknya, kecepatan kelompok melebihi c, juga telah ditunjukkan dalam percobaan
1052	In early February 2017, Twice launched their Japanese website and other social media channels	Pada awal bulan Februari 2017, TWICE meluncurkan situs web resmi Jepang mereka dan saluran media sosial lainnya
1053	However, few other Tokugawa retainers followed this example	Namun, hanya beberapa pengikut Tokugawa lainnya mengikuti contoh ini
1054	He killed the magic, and New York was like 1968	Ia membunuh sihir tersebut, dan New York menjadi seperti 1968
1055	She also has an Aunt Nettie who likes to play mahjong	Dia juga punya tante Nettie yang suka main Mahjong
